Date,Energy_Consumption_Wh,Hour,Is_Anomaly
2016-01-22 00:40:00,50,0,False
2016-01-22 00:50:00,30,0,False
2016-01-22 01:00:00,30,1,False
2016-01-22 01:10:00,20,1,False
2016-01-22 01:20:00,40,1,False
2016-01-22 01:30:00,40,1,False
2016-01-22 01:40:00,50,1,False
2016-01-22 01:50:00,40,1,False
2016-01-22 02:00:00,50,2,False
2016-01-22 02:10:00,50,2,False
2016-01-22 02:20:00,40,2,False
2016-01-22 02:30:00,40,2,False
2016-01-22 02:40:00,30,2,False
2016-01-22 02:50:00,20,2,False
2016-01-22 03:00:00,30,3,False
2016-01-22 03:10:00,30,3,False
2016-01-22 03:20:00,40,3,False
2016-01-22 03:30:00,50,3,False
2016-01-22 03:40:00,40,3,False
2016-01-22 03:50:00,50,3,False
2016-01-22 04:00:00,30,4,False
2016-01-22 04:10:00,40,4,False
2016-01-22 04:20:00,40,4,False
2016-01-22 04:30:00,50,4,False
2016-01-22 04:40:00,40,4,False
2016-01-22 04:50:00,20,4,False
2016-01-22 05:00:00,20,5,False
2016-01-22 05:10:00,30,5,False
2016-01-22 05:20:00,40,5,False
2016-01-22 05:30:00,40,5,False
2016-01-22 05:40:00,50,5,False
2016-01-22 05:50:00,50,5,False
2016-01-22 06:00:00,40,6,False
2016-01-22 06:10:00,50,6,False
2016-01-22 06:20:00,40,6,False
2016-01-22 06:30:00,40,6,False
2016-01-22 06:40:00,30,6,False
2016-01-22 06:50:00,30,6,False
2016-01-22 07:00:00,20,7,False
2016-01-22 07:10:00,30,7,False
2016-01-22 07:20:00,70,7,False
2016-01-22 07:30:00,50,7,False
2016-01-22 07:40:00,60,7,False
2016-01-22 07:50:00,40,7,False
2016-01-22 08:00:00,40,8,False
2016-01-22 08:10:00,40,8,False
2016-01-22 08:20:00,60,8,False
2016-01-22 08:30:00,50,8,False
2016-01-22 08:40:00,30,8,False
2016-01-22 08:50:00,80,8,False
2016-01-22 09:00:00,340,9,True
2016-01-22 09:10:00,50,9,False
2016-01-22 09:20:00,50,9,False
2016-01-22 09:30:00,60,9,False
2016-01-22 09:40:00,60,9,False
2016-01-22 09:50:00,60,9,False
2016-01-22 10:00:00,60,10,False
2016-01-22 10:10:00,50,10,False
2016-01-22 10:20:00,60,10,False
2016-01-22 10:30:00,30,10,False
2016-01-22 10:40:00,30,10,False
2016-01-22 10:50:00,30,10,False
2016-01-22 11:00:00,340,11,True
2016-01-22 11:10:00,400,11,True
2016-01-22 11:20:00,70,11,False
2016-01-22 11:30:00,50,11,False
2016-01-22 11:40:00,40,11,False
2016-01-22 11:50:00,40,11,False
2016-01-22 12:00:00,40,12,False
2016-01-22 12:10:00,40,12,False
2016-01-22 12:20:00,30,12,False
2016-01-22 12:30:00,30,12,False
2016-01-22 12:40:00,20,12,False
2016-01-22 12:50:00,30,12,False
2016-01-22 13:00:00,40,13,False
2016-01-22 13:10:00,50,13,False
2016-01-22 13:20:00,40,13,False
2016-01-22 13:30:00,40,13,False
2016-01-22 13:40:00,50,13,False
2016-01-22 13:50:00,50,13,False
2016-01-22 14:00:00,40,14,False
2016-01-22 14:10:00,30,14,False
2016-01-22 14:20:00,20,14,False
2016-01-22 14:30:00,20,14,False
2016-01-22 14:40:00,20,14,False
2016-01-22 14:50:00,40,14,False
2016-01-22 15:00:00,50,15,False
2016-01-22 15:10:00,50,15,False
2016-01-22 15:20:00,40,15,False
2016-01-22 15:30:00,40,15,False
2016-01-22 15:40:00,40,15,False
2016-01-22 15:50:00,40,15,False
2016-01-22 16:00:00,40,16,False
2016-01-22 16:10:00,20,16,False
2016-01-22 16:20:00,30,16,False
2016-01-22 16:30:00,20,16,False
2016-01-22 16:40:00,40,16,False
2016-01-22 16:50:00,40,16,False
2016-01-22 17:00:00,40,17,False
2016-01-22 17:10:00,40,17,False
2016-01-22 17:20:00,40,17,False
2016-01-22 17:30:00,40,17,False
2016-01-22 17:40:00,50,17,False
2016-01-22 17:50:00,50,17,False
2016-01-22 18:00:00,20,18,False
2016-01-22 18:10:00,20,18,False
2016-01-22 18:20:00,20,18,False
2016-01-22 18:30:00,30,18,False
2016-01-22 18:40:00,40,18,False
2016-01-22 18:50:00,40,18,False
2016-01-22 19:00:00,50,19,False
2016-01-22 19:10:00,40,19,False
2016-01-22 19:20:00,50,19,False
2016-01-22 19:30:00,40,19,False
2016-01-22 19:40:00,30,19,False
2016-01-22 19:50:00,20,19,False
2016-01-22 20:00:00,20,20,False
2016-01-22 20:10:00,20,20,False
2016-01-22 20:20:00,50,20,False
2016-01-22 20:30:00,50,20,False
2016-01-22 20:40:00,40,20,False
2016-01-22 20:50:00,40,20,False
2016-01-22 21:00:00,40,21,False
2016-01-22 21:10:00,40,21,False
2016-01-22 21:20:00,40,21,False
2016-01-22 21:30:00,30,21,False
2016-01-22 21:40:00,20,21,False
2016-01-22 21:50:00,30,21,False
2016-01-22 22:00:00,30,22,False
2016-01-22 22:10:00,40,22,False
2016-01-22 22:20:00,40,22,False
2016-01-22 22:30:00,40,22,False
2016-01-22 22:40:00,40,22,False
2016-01-22 22:50:00,40,22,False
2016-01-22 23:00:00,50,23,False
2016-01-22 23:10:00,40,23,False
2016-01-22 23:20:00,20,23,False
2016-01-22 23:30:00,20,23,False
2016-01-22 23:40:00,20,23,False
2016-01-22 23:50:00,40,23,False
2016-01-23 00:00:00,40,0,False
2016-01-23 00:10:00,50,0,False
2016-01-23 00:20:00,40,0,False
2016-01-23 00:30:00,50,0,False
2016-01-23 00:40:00,40,0,False
2016-01-23 00:50:00,40,0,False
2016-01-23 01:00:00,20,1,False
2016-01-23 01:10:00,20,1,False
2016-01-23 01:20:00,20,1,False
2016-01-23 01:30:00,30,1,False
2016-01-23 01:40:00,50,1,False
2016-01-23 01:50:00,50,1,False
2016-01-23 02:00:00,40,2,False
2016-01-23 02:10:00,40,2,False
2016-01-23 02:20:00,40,2,False
2016-01-23 02:30:00,40,2,False
2016-01-23 02:40:00,30,2,False
2016-01-23 02:50:00,20,2,False
2016-01-23 03:00:00,30,3,False
2016-01-23 03:10:00,30,3,False
2016-01-23 03:20:00,40,3,False
2016-01-23 03:30:00,40,3,False
2016-01-23 03:40:00,50,3,False
2016-01-23 03:50:00,40,3,False
2016-01-23 04:00:00,40,4,False
2016-01-23 04:10:00,30,4,False
2016-01-23 04:20:00,50,4,False
2016-01-23 04:30:00,20,4,False
2016-01-23 04:40:00,20,4,False
2016-01-23 04:50:00,20,4,False
2016-01-23 05:00:00,40,5,False
2016-01-23 05:10:00,40,5,False
2016-01-23 05:20:00,50,5,False
2016-01-23 05:30:00,40,5,False
2016-01-23 05:40:00,40,5,False
2016-01-23 05:50:00,50,5,False
2016-01-23 06:00:00,50,6,False
2016-01-23 06:10:00,10,6,False
2016-01-23 06:20:00,20,6,False
2016-01-23 06:30:00,20,6,False
2016-01-23 06:40:00,40,6,False
2016-01-23 06:50:00,40,6,False
2016-01-23 07:00:00,40,7,False
2016-01-23 07:10:00,50,7,False
2016-01-23 07:20:00,50,7,False
2016-01-23 07:30:00,40,7,False
2016-01-23 07:40:00,40,7,False
2016-01-23 07:50:00,20,7,False
2016-01-23 08:00:00,20,8,False
2016-01-23 08:10:00,40,8,False
2016-01-23 08:20:00,120,8,False
2016-01-23 08:30:00,160,8,False
2016-01-23 08:40:00,220,8,True
2016-01-23 08:50:00,130,8,False
2016-01-23 09:00:00,210,9,True
2016-01-23 09:10:00,140,9,False
2016-01-23 09:20:00,130,9,False
2016-01-23 09:30:00,190,9,True
2016-01-23 09:40:00,130,9,False
2016-01-23 09:50:00,120,9,False
2016-01-23 10:00:00,120,10,False
2016-01-23 10:10:00,120,10,False
2016-01-23 10:20:00,200,10,True
2016-01-23 10:30:00,120,10,False
2016-01-23 10:40:00,110,10,False
2016-01-23 10:50:00,120,10,False
2016-01-23 11:00:00,130,11,False
2016-01-23 11:10:00,130,11,False
2016-01-23 11:20:00,170,11,False
2016-01-23 11:30:00,110,11,False
2016-01-23 11:40:00,140,11,False
2016-01-23 11:50:00,110,11,False
2016-01-23 12:00:00,120,12,False
2016-01-23 12:10:00,110,12,False
2016-01-23 12:20:00,110,12,False
2016-01-23 12:30:00,250,12,True
2016-01-23 12:40:00,250,12,True
2016-01-23 12:50:00,100,12,False
2016-01-23 13:00:00,120,13,False
2016-01-23 13:10:00,120,13,False
2016-01-23 13:20:00,140,13,False
2016-01-23 13:30:00,190,13,True
2016-01-23 13:40:00,150,13,False
2016-01-23 13:50:00,150,13,False
2016-01-23 14:00:00,150,14,False
2016-01-23 14:10:00,150,14,False
2016-01-23 14:20:00,140,14,False
2016-01-23 14:30:00,130,14,False
2016-01-23 14:40:00,180,14,True
2016-01-23 14:50:00,280,14,True
2016-01-23 15:00:00,170,15,False
2016-01-23 15:10:00,130,15,False
2016-01-23 15:20:00,80,15,False
2016-01-23 15:30:00,80,15,False
2016-01-23 15:40:00,70,15,False
2016-01-23 15:50:00,80,15,False
2016-01-23 16:00:00,60,16,False
2016-01-23 16:10:00,40,16,False
2016-01-23 16:20:00,50,16,False
2016-01-23 16:30:00,70,16,False
2016-01-23 16:40:00,80,16,False
2016-01-23 16:50:00,120,16,False
2016-01-23 17:00:00,120,17,False
2016-01-23 17:10:00,420,17,True
2016-01-23 17:20:00,410,17,True
2016-01-23 17:30:00,240,17,True
2016-01-23 17:40:00,220,17,True
2016-01-23 17:50:00,60,17,False
2016-01-23 18:00:00,70,18,False
2016-01-23 18:10:00,90,18,False
2016-01-23 18:20:00,110,18,False
2016-01-23 18:30:00,90,18,False
2016-01-23 18:40:00,100,18,False
2016-01-23 18:50:00,90,18,False
2016-01-23 19:00:00,90,19,False
2016-01-23 19:10:00,90,19,False
2016-01-23 19:20:00,70,19,False
2016-01-23 19:30:00,70,19,False
2016-01-23 19:40:00,80,19,False
2016-01-23 19:50:00,100,19,False
2016-01-23 20:00:00,100,20,False
2016-01-23 20:10:00,90,20,False
2016-01-23 20:20:00,110,20,False
2016-01-23 20:30:00,110,20,False
2016-01-23 20:40:00,110,20,False
2016-01-23 20:50:00,110,20,False
2016-01-23 21:00:00,100,21,False
2016-01-23 21:10:00,80,21,False
2016-01-23 21:20:00,90,21,False
2016-01-23 21:30:00,100,21,False
2016-01-23 21:40:00,110,21,False
2016-01-23 21:50:00,100,21,False
2016-01-23 22:00:00,100,22,False
2016-01-23 22:10:00,90,22,False
2016-01-23 22:20:00,70,22,False
2016-01-23 22:30:00,70,22,False
2016-01-23 22:40:00,60,22,False
2016-01-23 22:50:00,50,22,False
2016-01-23 23:00:00,50,23,False
2016-01-23 23:10:00,60,23,False
2016-01-23 23:20:00,80,23,False
2016-01-23 23:30:00,70,23,False
2016-01-23 23:40:00,80,23,False
2016-01-23 23:50:00,80,23,False
2016-01-24 00:00:00,60,0,False
2016-01-24 00:10:00,40,0,False
2016-01-24 00:20:00,40,0,False
2016-01-24 00:30:00,20,0,False
2016-01-24 00:40:00,20,0,False
2016-01-24 00:50:00,30,0,False
2016-01-24 01:00:00,50,1,False
2016-01-24 01:10:00,40,1,False
2016-01-24 01:20:00,50,1,False
2016-01-24 01:30:00,40,1,False
2016-01-24 01:40:00,40,1,False
2016-01-24 01:50:00,40,1,False
2016-01-24 02:00:00,50,2,False
2016-01-24 02:10:00,30,2,False
2016-01-24 02:20:00,30,2,False
2016-01-24 02:30:00,20,2,False
2016-01-24 02:40:00,20,2,False
2016-01-24 02:50:00,40,2,False
2016-01-24 03:00:00,40,3,False
2016-01-24 03:10:00,50,3,False
2016-01-24 03:20:00,40,3,False
2016-01-24 03:30:00,50,3,False
2016-01-24 03:40:00,50,3,False
2016-01-24 03:50:00,40,3,False
2016-01-24 04:00:00,20,4,False
2016-01-24 04:10:00,30,4,False
2016-01-24 04:20:00,20,4,False
2016-01-24 04:30:00,30,4,False
2016-01-24 04:40:00,40,4,False
2016-01-24 04:50:00,50,4,False
2016-01-24 05:00:00,50,5,False
2016-01-24 05:10:00,40,5,False
2016-01-24 05:20:00,40,5,False
2016-01-24 05:30:00,40,5,False
2016-01-24 05:40:00,40,5,False
2016-01-24 05:50:00,30,5,False
2016-01-24 06:00:00,20,6,False
2016-01-24 06:10:00,30,6,False
2016-01-24 06:20:00,30,6,False
2016-01-24 06:30:00,40,6,False
2016-01-24 06:40:00,40,6,False
2016-01-24 06:50:00,50,6,False
2016-01-24 07:00:00,40,7,False
2016-01-24 07:10:00,40,7,False
2016-01-24 07:20:00,40,7,False
2016-01-24 07:30:00,50,7,False
2016-01-24 07:40:00,40,7,False
2016-01-24 07:50:00,220,7,True
2016-01-24 08:00:00,360,8,True
2016-01-24 08:10:00,360,8,True
2016-01-24 08:20:00,590,8,True
2016-01-24 08:30:00,850,8,True
2016-01-24 08:40:00,690,8,True
2016-01-24 08:50:00,800,8,True
2016-01-24 09:00:00,710,9,True
2016-01-24 09:10:00,680,9,True
2016-01-24 09:20:00,290,9,True
2016-01-24 09:30:00,190,9,True
2016-01-24 09:40:00,120,9,False
2016-01-24 09:50:00,140,9,False
2016-01-24 10:00:00,260,10,True
2016-01-24 10:10:00,310,10,True
2016-01-24 10:20:00,230,10,True
2016-01-24 10:30:00,180,10,True
2016-01-24 10:40:00,320,10,True
2016-01-24 10:50:00,620,10,True
2016-01-24 11:00:00,620,11,True
2016-01-24 11:10:00,530,11,True
2016-01-24 11:20:00,180,11,True
2016-01-24 11:30:00,180,11,True
2016-01-24 11:40:00,120,11,False
2016-01-24 11:50:00,140,11,False
2016-01-24 12:00:00,100,12,False
2016-01-24 12:10:00,120,12,False
2016-01-24 12:20:00,100,12,False
2016-01-24 12:30:00,130,12,False
2016-01-24 12:40:00,270,12,True
2016-01-24 12:50:00,520,12,True
2016-01-24 13:00:00,580,13,True
2016-01-24 13:10:00,520,13,True
2016-01-24 13:20:00,350,13,True
2016-01-24 13:30:00,340,13,True
2016-01-24 13:40:00,330,13,True
2016-01-24 13:50:00,290,13,True
2016-01-24 14:00:00,300,14,True
2016-01-24 14:10:00,280,14,True
2016-01-24 14:20:00,220,14,True
2016-01-24 14:30:00,90,14,False
2016-01-24 14:40:00,90,14,False
2016-01-24 14:50:00,100,14,False
2016-01-24 15:00:00,90,15,False
2016-01-24 15:10:00,80,15,False
2016-01-24 15:20:00,80,15,False
2016-01-24 15:30:00,80,15,False
2016-01-24 15:40:00,90,15,False
2016-01-24 15:50:00,90,15,False
2016-01-24 16:00:00,90,16,False
2016-01-24 16:10:00,80,16,False
2016-01-24 16:20:00,70,16,False
2016-01-24 16:30:00,50,16,False
2016-01-24 16:40:00,60,16,False
2016-01-24 16:50:00,40,16,False
2016-01-24 17:00:00,60,17,False
2016-01-24 17:10:00,60,17,False
2016-01-24 17:20:00,140,17,False
2016-01-24 17:30:00,80,17,False
2016-01-24 17:40:00,70,17,False
2016-01-24 17:50:00,60,17,False
2016-01-24 18:00:00,70,18,False
2016-01-24 18:10:00,60,18,False
2016-01-24 18:20:00,70,18,False
2016-01-24 18:30:00,70,18,False
2016-01-24 18:40:00,70,18,False
2016-01-24 18:50:00,60,18,False
2016-01-24 19:00:00,40,19,False
2016-01-24 19:10:00,40,19,False
2016-01-24 19:20:00,60,19,False
2016-01-24 19:30:00,350,19,True
2016-01-24 19:40:00,410,19,True
2016-01-24 19:50:00,80,19,False
2016-01-24 20:00:00,100,20,False
2016-01-24 20:10:00,80,20,False
2016-01-24 20:20:00,270,20,True
2016-01-24 20:30:00,280,20,True
2016-01-24 20:40:00,90,20,False
2016-01-24 20:50:00,90,20,False
2016-01-24 21:00:00,90,21,False
2016-01-24 21:10:00,90,21,False
2016-01-24 21:20:00,80,21,False
2016-01-24 21:30:00,70,21,False
2016-01-24 21:40:00,70,21,False
2016-01-24 21:50:00,90,21,False
2016-01-24 22:00:00,100,22,False
2016-01-24 22:10:00,90,22,False
2016-01-24 22:20:00,280,22,True
2016-01-24 22:30:00,390,22,True
2016-01-24 22:40:00,150,22,False
2016-01-24 22:50:00,50,22,False
2016-01-24 23:00:00,50,23,False
2016-01-24 23:10:00,40,23,False
2016-01-24 23:20:00,50,23,False
2016-01-24 23:30:00,30,23,False
2016-01-24 23:40:00,20,23,False
2016-01-24 23:50:00,40,23,False
2016-01-25 00:00:00,50,0,False
2016-01-25 00:10:00,50,0,False
2016-01-25 00:20:00,50,0,False
2016-01-25 00:30:00,40,0,False
2016-01-25 00:40:00,50,0,False
2016-01-25 00:50:00,50,0,False
2016-01-25 01:00:00,50,1,False
2016-01-25 01:10:00,50,1,False
2016-01-25 01:20:00,60,1,False
2016-01-25 01:30:00,50,1,False
2016-01-25 01:40:00,40,1,False
2016-01-25 01:50:00,40,1,False
2016-01-25 02:00:00,20,2,False
2016-01-25 02:10:00,30,2,False
2016-01-25 02:20:00,40,2,False
2016-01-25 02:30:00,50,2,False
2016-01-25 02:40:00,50,2,False
2016-01-25 02:50:00,60,2,False
2016-01-25 03:00:00,40,3,False
2016-01-25 03:10:00,50,3,False
2016-01-25 03:20:00,50,3,False
2016-01-25 03:30:00,40,3,False
2016-01-25 03:40:00,50,3,False
2016-01-25 03:50:00,60,3,False
2016-01-25 04:00:00,50,4,False
2016-01-25 04:10:00,60,4,False
2016-01-25 04:20:00,30,4,False
2016-01-25 04:30:00,30,4,False
2016-01-25 04:40:00,20,4,False
2016-01-25 04:50:00,40,4,False
2016-01-25 05:00:00,50,5,False
2016-01-25 05:10:00,50,5,False
2016-01-25 05:20:00,60,5,False
2016-01-25 05:30:00,50,5,False
2016-01-25 05:40:00,40,5,False
2016-01-25 05:50:00,50,5,False
2016-01-25 06:00:00,40,6,False
2016-01-25 06:10:00,50,6,False
2016-01-25 06:20:00,40,6,False
2016-01-25 06:30:00,50,6,False
2016-01-25 06:40:00,60,6,False
2016-01-25 06:50:00,30,6,False
2016-01-25 07:00:00,20,7,False
2016-01-25 07:10:00,30,7,False
2016-01-25 07:20:00,50,7,False
2016-01-25 07:30:00,50,7,False
2016-01-25 07:40:00,40,7,False
2016-01-25 07:50:00,60,7,False
2016-01-25 08:00:00,50,8,False
2016-01-25 08:10:00,50,8,False
2016-01-25 08:20:00,50,8,False
2016-01-25 08:30:00,50,8,False
2016-01-25 08:40:00,40,8,False
2016-01-25 08:50:00,50,8,False
2016-01-25 09:00:00,50,9,False
2016-01-25 09:10:00,20,9,False
2016-01-25 09:20:00,40,9,False
2016-01-25 09:30:00,30,9,False
2016-01-25 09:40:00,50,9,False
2016-01-25 09:50:00,40,9,False
2016-01-25 10:00:00,50,10,False
2016-01-25 10:10:00,50,10,False
2016-01-25 10:20:00,40,10,False
2016-01-25 10:30:00,50,10,False
2016-01-25 10:40:00,50,10,False
2016-01-25 10:50:00,60,10,False
2016-01-25 11:00:00,50,11,False
2016-01-25 11:10:00,50,11,False
2016-01-25 11:20:00,40,11,False
2016-01-25 11:30:00,40,11,False
2016-01-25 11:40:00,30,11,False
2016-01-25 11:50:00,20,11,False
2016-01-25 12:00:00,40,12,False
2016-01-25 12:10:00,50,12,False
2016-01-25 12:20:00,60,12,False
2016-01-25 12:30:00,40,12,False
2016-01-25 12:40:00,50,12,False
2016-01-25 12:50:00,50,12,False
2016-01-25 13:00:00,40,13,False
2016-01-25 13:10:00,50,13,False
2016-01-25 13:20:00,60,13,False
2016-01-25 13:30:00,50,13,False
2016-01-25 13:40:00,60,13,False
2016-01-25 13:50:00,40,13,False
2016-01-25 14:00:00,50,14,False
2016-01-25 14:10:00,30,14,False
2016-01-25 14:20:00,30,14,False
2016-01-25 14:30:00,20,14,False
2016-01-25 14:40:00,40,14,False
2016-01-25 14:50:00,60,14,False
2016-01-25 15:00:00,50,15,False
2016-01-25 15:10:00,50,15,False
2016-01-25 15:20:00,50,15,False
2016-01-25 15:30:00,40,15,False
2016-01-25 15:40:00,50,15,False
2016-01-25 15:50:00,50,15,False
2016-01-25 16:00:00,40,16,False
2016-01-25 16:10:00,60,16,False
2016-01-25 16:20:00,50,16,False
2016-01-25 16:30:00,50,16,False
2016-01-25 16:40:00,50,16,False
2016-01-25 16:50:00,50,16,False
2016-01-25 17:00:00,30,17,False
2016-01-25 17:10:00,30,17,False
2016-01-25 17:20:00,30,17,False
2016-01-25 17:30:00,40,17,False
2016-01-25 17:40:00,60,17,False
2016-01-25 17:50:00,50,17,False
2016-01-25 18:00:00,50,18,False
2016-01-25 18:10:00,40,18,False
2016-01-25 18:20:00,50,18,False
2016-01-25 18:30:00,40,18,False
2016-01-25 18:40:00,50,18,False
2016-01-25 18:50:00,50,18,False
2016-01-25 19:00:00,50,19,False
2016-01-25 19:10:00,60,19,False
2016-01-25 19:20:00,50,19,False
2016-01-25 19:30:00,40,19,False
2016-01-25 19:40:00,360,19,True
2016-01-25 19:50:00,380,19,True
2016-01-25 20:00:00,390,20,True
2016-01-25 20:10:00,390,20,True
2016-01-25 20:20:00,320,20,True
2016-01-25 20:30:00,80,20,False
2016-01-25 20:40:00,70,20,False
2016-01-25 20:50:00,80,20,False
2016-01-25 21:00:00,80,21,False
2016-01-25 21:10:00,70,21,False
2016-01-25 21:20:00,80,21,False
2016-01-25 21:30:00,80,21,False
2016-01-25 21:40:00,80,21,False
2016-01-25 21:50:00,80,21,False
2016-01-25 22:00:00,60,22,False
2016-01-25 22:10:00,50,22,False
2016-01-25 22:20:00,40,22,False
2016-01-25 22:30:00,70,22,False
2016-01-25 22:40:00,80,22,False
2016-01-25 22:50:00,80,22,False
2016-01-25 23:00:00,90,23,False
2016-01-25 23:10:00,80,23,False
2016-01-25 23:20:00,130,23,False
2016-01-25 23:30:00,370,23,True
2016-01-25 23:40:00,370,23,True
2016-01-25 23:50:00,160,23,False
2016-01-26 00:00:00,250,0,True
2016-01-26 00:10:00,380,0,True
2016-01-26 00:20:00,380,0,True
2016-01-26 00:30:00,100,0,False
2016-01-26 00:40:00,40,0,False
2016-01-26 00:50:00,30,0,False
2016-01-26 01:00:00,30,1,False
2016-01-26 01:10:00,30,1,False
2016-01-26 01:20:00,50,1,False
2016-01-26 01:30:00,50,1,False
2016-01-26 01:40:00,50,1,False
2016-01-26 01:50:00,50,1,False
2016-01-26 02:00:00,50,2,False
2016-01-26 02:10:00,40,2,False
2016-01-26 02:20:00,50,2,False
2016-01-26 02:30:00,40,2,False
2016-01-26 02:40:00,40,2,False
2016-01-26 02:50:00,50,2,False
2016-01-26 03:00:00,50,3,False
2016-01-26 03:10:00,50,3,False
2016-01-26 03:20:00,40,3,False
2016-01-26 03:30:00,20,3,False
2016-01-26 03:40:00,20,3,False
2016-01-26 03:50:00,30,3,False
2016-01-26 04:00:00,50,4,False
2016-01-26 04:10:00,50,4,False
2016-01-26 04:20:00,50,4,False
2016-01-26 04:30:00,50,4,False
2016-01-26 04:40:00,50,4,False
2016-01-26 04:50:00,40,4,False
2016-01-26 05:00:00,40,5,False
2016-01-26 05:10:00,40,5,False
2016-01-26 05:20:00,50,5,False
2016-01-26 05:30:00,50,5,False
2016-01-26 05:40:00,50,5,False
2016-01-26 05:50:00,50,5,False
2016-01-26 06:00:00,20,6,False
2016-01-26 06:10:00,20,6,False
2016-01-26 06:20:00,20,6,False
2016-01-26 06:30:00,40,6,False
2016-01-26 06:40:00,50,6,False
2016-01-26 06:50:00,50,6,False
2016-01-26 07:00:00,50,7,False
2016-01-26 07:10:00,50,7,False
2016-01-26 07:20:00,40,7,False
2016-01-26 07:30:00,40,7,False
2016-01-26 07:40:00,70,7,False
2016-01-26 07:50:00,380,7,True
2016-01-26 08:00:00,190,8,True
2016-01-26 08:10:00,60,8,False
2016-01-26 08:20:00,60,8,False
2016-01-26 08:30:00,40,8,False
2016-01-26 08:40:00,20,8,False
2016-01-26 08:50:00,20,8,False
2016-01-26 09:00:00,40,9,False
2016-01-26 09:10:00,40,9,False
2016-01-26 09:20:00,40,9,False
2016-01-26 09:30:00,50,9,False
2016-01-26 09:40:00,50,9,False
2016-01-26 09:50:00,40,9,False
2016-01-26 10:00:00,50,10,False
2016-01-26 10:10:00,40,10,False
2016-01-26 10:20:00,30,10,False
2016-01-26 10:30:00,50,10,False
2016-01-26 10:40:00,40,10,False
2016-01-26 10:50:00,40,10,False
2016-01-26 11:00:00,50,11,False
2016-01-26 11:10:00,30,11,False
2016-01-26 11:20:00,20,11,False
2016-01-26 11:30:00,20,11,False
2016-01-26 11:40:00,40,11,False
2016-01-26 11:50:00,40,11,False
2016-01-26 12:00:00,40,12,False
2016-01-26 12:10:00,50,12,False
2016-01-26 12:20:00,40,12,False
2016-01-26 12:30:00,50,12,False
2016-01-26 12:40:00,50,12,False
2016-01-26 12:50:00,40,12,False
2016-01-26 13:00:00,40,13,False
2016-01-26 13:10:00,40,13,False
2016-01-26 13:20:00,40,13,False
2016-01-26 13:30:00,50,13,False
2016-01-26 13:40:00,50,13,False
2016-01-26 13:50:00,30,13,False
2016-01-26 14:00:00,20,14,False
2016-01-26 14:10:00,20,14,False
2016-01-26 14:20:00,30,14,False
2016-01-26 14:30:00,40,14,False
2016-01-26 14:40:00,50,14,False
2016-01-26 14:50:00,40,14,False
2016-01-26 15:00:00,50,15,False
2016-01-26 15:10:00,50,15,False
2016-01-26 15:20:00,40,15,False
2016-01-26 15:30:00,50,15,False
2016-01-26 15:40:00,40,15,False
2016-01-26 15:50:00,30,15,False
2016-01-26 16:00:00,50,16,False
2016-01-26 16:10:00,40,16,False
2016-01-26 16:20:00,50,16,False
2016-01-26 16:30:00,40,16,False
2016-01-26 16:40:00,50,16,False
2016-01-26 16:50:00,40,16,False
2016-01-26 17:00:00,20,17,False
2016-01-26 17:10:00,20,17,False
2016-01-26 17:20:00,20,17,False
2016-01-26 17:30:00,40,17,False
2016-01-26 17:40:00,50,17,False
2016-01-26 17:50:00,50,17,False
2016-01-26 18:00:00,50,18,False
2016-01-26 18:10:00,40,18,False
2016-01-26 18:20:00,40,18,False
2016-01-26 18:30:00,40,18,False
2016-01-26 18:40:00,40,18,False
2016-01-26 18:50:00,40,18,False
2016-01-26 19:00:00,50,19,False
2016-01-26 19:10:00,40,19,False
2016-01-26 19:20:00,40,19,False
2016-01-26 19:30:00,20,19,False
2016-01-26 19:40:00,20,19,False
2016-01-26 19:50:00,30,19,False
2016-01-26 20:00:00,20,20,False
2016-01-26 20:10:00,50,20,False
2016-01-26 20:20:00,50,20,False
2016-01-26 20:30:00,60,20,False
2016-01-26 20:40:00,540,20,True
2016-01-26 20:50:00,610,20,True
2016-01-26 21:00:00,90,21,False
2016-01-26 21:10:00,50,21,False
2016-01-26 21:20:00,60,21,False
2016-01-26 21:30:00,60,21,False
2016-01-26 21:40:00,70,21,False
2016-01-26 21:50:00,70,21,False
2016-01-26 22:00:00,60,22,False
2016-01-26 22:10:00,70,22,False
2016-01-26 22:20:00,40,22,False
2016-01-26 22:30:00,40,22,False
2016-01-26 22:40:00,40,22,False
2016-01-26 22:50:00,310,22,True
2016-01-26 23:00:00,390,23,True
2016-01-26 23:10:00,380,23,True
2016-01-26 23:20:00,370,23,True
2016-01-26 23:30:00,370,23,True
2016-01-26 23:40:00,90,23,False
2016-01-26 23:50:00,60,23,False
2016-01-27 00:00:00,50,0,False
2016-01-27 00:10:00,50,0,False
2016-01-27 00:20:00,50,0,False
2016-01-27 00:30:00,40,0,False
2016-01-27 00:40:00,50,0,False
2016-01-27 00:50:00,30,0,False
2016-01-27 01:00:00,20,1,False
2016-01-27 01:10:00,20,1,False
2016-01-27 01:20:00,30,1,False
2016-01-27 01:30:00,40,1,False
2016-01-27 01:40:00,50,1,False
2016-01-27 01:50:00,50,1,False
2016-01-27 02:00:00,40,2,False
2016-01-27 02:10:00,40,2,False
2016-01-27 02:20:00,40,2,False
2016-01-27 02:30:00,40,2,False
2016-01-27 02:40:00,40,2,False
2016-01-27 02:50:00,40,2,False
2016-01-27 03:00:00,20,3,False
